source,target,cost
2224,1127,62.546715752573498
2224,3102,100.984473892007003
2224,221,24.158731370643100
2226,750,15.465686995882100
2227,2735,8.566589732368030
2227,2262,172.055701121408987
2229,1587,20.805714834554401
2229,2466,60.937922911129597
2229,105,11.336165572334099
2230,1915,14.448970250471300
2230,2044,42.178845871052900
2231,2424,53.984281005623103
2231,1158,50.708267132546297
2232,485,15.032216595492701
2233,2108,2.391587472174830
2234,2034,15.137866195120999
2234,2929,73.269917945614196
2234,1681,34.461306043306202
2235,1293,93.750482922026094
2235,86,43.990952404556197
2235,751,25.961049179675999
2238,1749,48.764149938201598
2238,1097,25.801768846951401
2241,1222,15.261539511246200
2242,415,155.010490263428011
2244,1211,8.072476154898521
2244,690,42.886559403348301
2245,670,12.740018030363901
2245,755,23.036190871300899
2245,3304,67.479488877854905
2246,2836,73.138238952859894
2247,3197,30.161306583716399
2248,2303,145.846908474340012
2249,496,2.180612575875240
2250,2655,3.425685885502360
2251,1445,25.836865836701900
2251,2931,62.907935179703301
2251,2132,68.362421106662097
2253,3442,76.596384236166102
2255,201,37.320545444830302
2256,718,5.413990776993260
2257,2314,41.131906430031400
2258,2845,10.186158901564500
2259,439,173.560175983469009
2259,3147,96.179922805624898
2260,2466,69.625269925655502
2263,1840,42.458290373838302
2264,2764,11.021777929274300
2266,3670,100.335533447166000
2266,776,55.567588272612099
2266,97,107.882564357267995
2267,926,9.085433954247421
2268,2646,13.249311408840899
2270,3264,38.830859376273303
2270,733,36.077769112537098
2273,1817,67.381823441321998
2274,2202,15.447221078862700
2275,3425,163.846359947149011
2276,1371,101.217086418714999
2276,3433,57.597838218844799
2276,1902,44.007825464863799
2276,2464,67.630492423390905
2276,906,10.554769585140299
2277,3391,3.579654422658400
2278,681,23.468919566890001
2278,146,114.309064622863005
2278,1273,45.236651613906503
2278,2559,59.614940573089797
2279,2711,42.747539891427699
2280,1399,67.910179078941496
2280,2439,30.088840681913300
2281,2659,251.786082528413004
2281,3190,57.755561603849600
2282,2566,170.523644738879000
2282,3316,12.409378735970201
2282,1483,11.940266001385901
2282,1765,143.031497928140993
2284,2975,55.303901485340901
2285,1043,18.349944132520100
2285,479,12.820316858814000
2285,261,178.004847404245993
2285,1905,7.154536186801500
2286,1706,9.931141546852590
2288,477,50.653455194821099
2288,3553,114.709569978298006
2288,3468,103.634222288055000
2289,1734,8.650211902540310
2289,49,69.096480586359604
2289,447,10.483009979878901
2290,1775,126.309201395862004
2290,942,100.673738532485004
2291,3530,14.226944305473999
2291,46,31.937321645486200
2293,2884,121.818968304500999
2294,1572,20.528838748583901
2294,1237,21.600334932132998
2295,1717,113.836204302051001
2295,1471,43.448660567571402
2296,1739,20.839930805599600
2298,1908,5.891787327949180
2298,2094,5.406079346706320
2300,417,27.273805103587801
2301,234,22.630409803413400
2302,2218,36.016021274636799
2303,3273,108.457797187658002
2303,3578,4.534656081002390
2304,853,16.146218474465901
2304,3612,11.296526116937001
2304,901,95.965128542525306
2304,583,56.302542311469701
2305,658,139.585563992368009
2305,622,206.212468597551009
2306,2337,49.576324730219902
2307,2314,7.019100351642080
2308,2592,17.521281928056901
2337,132,25.985039415350801
2308,51,92.333241307479895
2308,1390,11.292881820644901
2308,2759,14.546174087918700
2310,967,13.770638716350200
2310,1019,4.784779151887150
2310,69,21.119464789584899
2311,308,19.301546628181701
2311,1461,24.329377061151000
2313,2727,50.699392455178497
2313,157,96.542847280038501
2313,477,7.703564065928090
2314,3425,71.739854803883006
2315,1095,6.295780170222640
2315,95,96.836878484304293
2315,1817,72.570841386126304
2315,1886,68.792521609292095
2316,1283,27.259518095817398
2316,2633,12.776561594996300
2317,1616,13.136526444419600
2317,1116,18.812326456846002
2318,2277,44.769160541144998
2319,2869,6.039851518596780
2320,3641,22.552551002465400
2321,1243,5.532558717054390
2323,275,139.643925798384998
2324,3465,43.031131600041398
2326,2040,5.752624924056530
2327,1583,53.866491201157103
2327,436,110.527739541195999
2328,946,122.058602524967995
2328,3222,7.107732144547000
2328,1075,18.110439765651400
2329,1463,57.916799201088700
2330,2550,47.746058129931299
2332,1442,2.606973737147760
2332,287,26.010883925915198
2333,3615,52.619282677984501
2333,2716,54.521550212699900
2333,2658,34.766627736050197
2335,3395,76.884802739280801
2338,503,15.988280638490400
2339,143,56.330097438902300
2340,3696,18.480707522019301
2340,1639,13.581614043335399
2340,1989,15.501136894885200
2340,3548,35.738005504093799
2341,284,133.885467209342011
2341,284,35.729674314081201
2341,2599,11.868027607373600
2342,3583,21.287800892918600
2342,286,7.215082181278430
2343,749,171.702635493064008
2347,3399,15.138188384374001
2348,3414,72.051048241227093
2349,2410,70.393163158821395
2349,769,40.015911199949898
2349,3104,21.542002570100500
2351,679,40.731376198589402
2351,1803,13.125416099902800
2352,670,118.146278551322993
2353,569,50.126367822683498
2353,1461,31.350790571067499
2353,3055,39.805970523702300
2354,2131,18.639153921618199
2354,1793,80.493529141316699
2354,1898,9.396880484288801
2355,915,8.613458403178550
2356,2506,60.620962204681597
2356,951,13.272132005896200
2356,2656,109.244820668095997
2357,2394,5.021773848947360
2357,2622,46.737490996958002
2357,2040,21.441561467614399
2358,278,18.204271978668601
2358,1250,16.866242421279601
2359,3609,10.741507888188501
2359,995,58.721862489295901
2359,1731,14.442101643225801
2360,979,7.014079689784850
2361,3033,38.457911545210003
2361,787,133.317044659574009
2361,3033,60.597238864412098
2362,3386,34.876906774086500
2363,2682,46.778674632659403
2363,209,34.270417698385501
2366,2366,26.730885329585700
2366,625,8.585322856621740
2367,3666,63.332735845544200
2367,2783,58.939640334951100
2368,619,25.037547346977000
2368,2866,66.090714569076198
2369,1058,24.327773153256899
2370,1381,109.354380740205997
2371,462,6.062194251956780
2371,2777,5.740754921728610
2372,1513,24.411213470876600
2372,1530,40.641318097774402
2376,2431,49.243963090047700
2376,1732,60.700937468002799
2378,1975,9.104556338950950
2379,1342,132.051602499089995
2379,964,122.970221614267999
2379,2499,99.234800689036803
2380,2025,29.117728212599900
2380,3065,45.473293828736097
2383,2416,21.222610544277799
2383,534,37.540137179716901
2383,534,9.794962411315231
2384,1016,26.726458347550899
2384,1209,156.939942859873014
2385,948,93.418599698941406
2385,1522,367.308091831535990
2388,282,19.008328652932001
2389,3378,22.003230121243199
2390,3644,42.880374999977903
2390,1323,70.017405364684393
2391,882,27.070570689296002
2391,1858,7.061529623421110
2392,1519,27.479473773988701
2392,292,45.877685965391798
2393,2163,103.918144998520006
2393,605,102.188920539319994
2394,902,16.371003132388299
2396,3463,580.909043901056975
2397,1918,8.925763182080461
2397,2427,175.025063017498013
2397,998,17.757291981992200
2399,3615,72.169055406473106
2400,2140,10.799394120022299
2400,895,9.038505273030591
2400,1211,99.639791163870399
2400,475,3.490280247338210
2401,1784,14.442472205753100
2402,350,67.056517349409802
2403,1963,71.637721281624295
2403,3562,165.480915091630010
2434,1452,5.493968977905360
2403,1857,80.197815892321998
2404,1705,14.572476455793000
2405,536,92.921084840747497
2406,35,113.668855321633998
2406,331,18.478645414854899
2407,1166,15.861616619695001
2408,3463,59.106256376745200
2409,2271,72.988434300163703
2409,693,185.155968860989987
2409,2557,5.934826833919580
2409,1030,59.794755103397300
2412,576,64.562552432674707
2412,2845,56.491341544003298
2412,1155,44.415808590862099
2413,174,61.944964822037498
2414,2445,74.763513534886002
2414,2295,16.374859544496498
2417,3245,21.925782058190801
2417,3212,42.649126773963701
2417,3331,14.809941229535900
2418,3472,46.817515172290499
2418,2591,99.889242600189107
2418,493,86.858703411083397
2420,1017,60.564432659920200
2420,3588,14.741571174991400
2421,830,31.851124118668501
2421,3615,39.148567685146503
2423,1401,15.516713661117400
2423,1070,36.018547725570301
2423,2940,16.933589049513600
2425,782,234.627903707889999
2426,42,40.953519965645597
2427,1680,2.470992706194900
2428,2072,2.634933124905250
2432,1063,76.857085244938801
2432,953,119.734291137544005
2433,1194,82.706037731153799
2433,81,8.040716770113679
2435,3459,40.120515180774902
2435,489,9.205098510754111
2435,26,7.388696310494370
2436,2441,88.819594452850097
2436,2575,45.832798793723803
2437,1712,6.789533503175610
2438,2302,25.390978340079901
2441,2079,46.082086232641103
2444,1012,97.868855097978496
2446,583,124.991784802837003
2446,1695,5.234306753900500
2448,3080,82.034697769270593
2448,1458,33.890416185837097
2449,55,39.654669965830500
2449,249,2.599536277318240
2449,1215,23.889855343151599
2450,3101,11.403408104120000
2451,589,14.523569247384801
2451,2462,51.723328338949202
2451,2462,18.458169713605201
2453,1653,49.224029772012202
2453,1370,183.075449207317007
2454,1405,25.257954248491998
2454,172,82.663398281390798
2454,1164,33.310807067475700
2455,1066,58.233733984515801
2455,3409,66.167584666056300
2455,3532,85.115933146164593
2456,401,13.135183467673601
2457,1805,56.999523607994298
2457,2573,181.934026334045996
2458,667,13.302754073949099
2458,2193,22.074297182041800
2459,752,53.522982520254203
2460,3279,29.386457716496700
2460,2862,5.215281053183930
2463,2999,18.758378978985800
2464,1902,69.602503990603694
2464,1517,114.365950594764996
2464,314,38.965028050794402
2465,3161,42.435161467387701
2465,1748,17.662946102101198
2465,98,16.310410592375302
2467,1217,147.613688465703007
2468,3214,56.317929232083998
2468,196,41.780314068225003
2468,3307,123.420592602593004
2469,3183,3.408300696022380
2469,2254,3.748051005871740
2469,3263,57.579020944425700
2469,2879,32.192610225109803
2474,3635,53.902096846474201
2474,2771,7.549304524794640
2474,2900,41.354602412671802
2475,3439,97.561109718275901
2476,176,14.634980230006500
2477,2112,13.110054692755000
2477,1701,214.981991393776013
2477,2683,25.633592491287100
2477,1799,16.741557547629998
2478,322,75.849107768113996
2478,281,43.732590728680300
2482,2827,17.412966990776201
2482,335,12.516589859180799
2482,1793,17.307372695609399
2483,3543,153.793410726102991
2483,391,97.004528465783395
2483,3163,161.568190867439000
2484,367,10.899588217635101
2484,3089,20.269487088131200
2485,426,318.437889361335976
2485,1006,14.392417966137300
2485,358,27.182337456811702
2487,2251,65.132860846258495
2487,3579,147.109017071634014
2487,2924,37.124783958294501
2488,656,123.512536304424998
2488,463,116.611159982863995
2489,1670,49.500010424476997
2490,2459,14.480696217115799
2490,2965,48.665884968688701
2490,3440,57.466951976977697
2490,1767,48.611559374405601
2492,631,24.768035143955998
2493,893,16.784972546227099
2493,1223,39.409627474436803
2493,3296,30.301544454591099
2495,364,8.714361634934050
2497,1911,24.352907178280699
2497,3366,9.009957668924111
2497,2922,67.356444413611399
2498,612,21.518852860481701
2500,1157,81.334445282232394
2500,2877,63.118538312471600
2500,1179,5.333957068231730
2502,2849,13.173825116533900
2502,1114,22.246947824198600
2502,2752,48.483344634975403
2504,1143,164.172415125675002
2505,1210,18.178801447156800
2505,3419,106.594252112386002
2507,3167,31.714305808564699
2507,1986,43.515783413644598
2508,1156,39.151425081241300
2508,3234,5.613569493155350
2509,2262,38.344195942549000
2510,2722,94.030515799870003
2511,2305,29.044273746881700
2513,2942,44.779699115564902
2513,466,55.490916186545100
2514,2905,22.727578993780199
2515,2532,17.015093898773198
2516,3466,43.753090357007302
2516,3659,22.036211877191999
2516,2478,22.392998005628598
2518,3360,61.015568565488699
2518,2256,74.005502577766805
2518,1256,13.332013365130800
2518,8,17.945373971952900
2518,1062,7.476356087917410
2519,414,41.428419612356997
2519,1282,65.462153333187800
2520,681,168.309763167251987
2521,1913,184.658699290492990
2521,3663,51.541504202082898
2521,3319,37.906947427568902
2522,3463,13.553555351211500
2525,3475,5.527621176687630
2525,3034,19.080592046064599
2525,2957,13.755306972778900
2549,1315,77.297520043482805
2526,126,70.232269470635202
2526,126,37.704090525982402
2526,1044,4.313440837426760
2527,225,30.507947391511301
2527,2078,98.835580415053897
2527,1099,110.698407689638998
2528,1709,5.662796281576120
2530,3378,16.564748391610401
2531,346,6.290858262833140
2534,256,109.025586036606995
2534,623,78.920346614928405
2535,1688,59.685420221748601
2535,2865,33.560060734364903
2535,1653,82.270615243097197
2536,893,29.450775622534699
2536,1515,52.542306814875801
2537,2604,18.232299499452701
2537,1918,50.522160009705601
2537,2604,53.005759020828798
2540,1747,89.119517389167100
2540,2486,77.611290132896201
2541,2962,15.017866858285000
2543,1444,14.353710847757799
2543,10,23.660538778769300
2543,10,10.337317150222599
2544,2524,42.288334219847400
2544,3406,114.646586477284004
2545,2654,146.575239079682007
2545,2912,33.165927455404002
2545,220,53.505338087397597
2547,1046,24.557985140735500
2547,3452,27.514605398876899
2547,988,15.057083038468599
2548,3595,108.160721989381003
2572,2137,3.412003568627650
2549,2922,146.871092834813993
2551,452,9.510529597998829
2552,605,13.130757562799401
2552,2725,5.307471043993180
2552,1910,143.553831645744992
2553,3244,43.653452666212601
2553,2561,54.990516321454997
2553,1213,12.838160554912101
2555,2846,106.193462453693002
2555,3015,62.877455867646503
2555,3597,35.088686378514303
2556,2908,50.495011272179397
2556,1227,212.949994536145994
2557,2717,47.851623859513303
2557,420,25.707927372516000
2557,368,24.419032086652901
2558,3085,14.177846710147000
2559,2220,19.736092201985400
2561,2529,92.710778224359302
2562,52,53.455243724245598
2563,101,40.141705700289997
2563,1982,61.662495711977499
2563,81,10.301614505161000
2564,1269,6.867587111613540
2565,1501,109.395305886749995
2565,1855,5.166416812535940
2566,1490,19.246479379752600
2567,884,45.937413729500499
2567,2150,17.549715398910202
2567,1020,133.229478780724008
2567,2414,20.849966427144601
2568,2075,12.354996063151500
2568,1810,18.782286004322401
2568,3677,15.270301120734601
2569,2822,13.488081142502400
2569,3197,15.325007700799500
2570,52,97.725790379483200
2571,2646,74.268594556421206
2571,3207,11.022337828432500
2571,332,8.375226276885799
2572,351,7.396646482465050
2575,2079,24.750320902536100
2576,1185,5.235476067834190
2576,2097,170.666404100469009
2577,623,44.899620215381503
2578,3441,32.319086824764000
2578,2748,279.794438929863020
2578,1774,45.427739810672698
2579,1371,34.110692825056603
2579,900,25.549540035871399
2579,1173,22.461034543134300
2580,2239,41.213755666104397
2580,3304,21.557813003637602
2580,2239,73.989908063082495
2582,1123,23.381263044455800
2582,774,14.111831650494100
2582,3400,11.179875593806800
2584,2472,24.426380200169302
2584,761,19.635622048992001
2585,2601,27.333742450124301
2587,303,9.212848181110671
2587,435,44.054116205257401
2587,894,34.190260376228800
2589,2816,22.295764329862099
2589,420,29.936451593940401
2589,2961,31.338844339940199
2590,3277,12.418747261218799
2591,386,7.743859413636260
2591,493,32.645954176824603
2592,2662,19.653604148024101
2592,957,12.773331104715799
2594,489,40.222081566137298
2595,2121,57.138696803725601
2595,1928,25.237934155300799
2596,3088,19.834372154698499
2596,2672,38.831593387922503
2596,1340,27.589136814420399
2596,2179,10.573030897329801
2598,965,65.648422838917398
2602,2249,19.629120536495002
2604,3361,48.276142041819497
2605,1256,213.311133401277004
2606,756,58.252141623102403
2606,588,38.403753741083101
2606,1162,34.415140408025103
2607,2410,38.786915759030599
2607,435,14.568619390724500
2609,370,10.219615741803000
2609,2331,2.535080992200080
2610,2461,56.018072420873899
2612,2678,34.559063762310899
2613,1174,46.726393154152603
2614,117,77.438603277632794
2614,47,60.131576327799799
2615,610,17.374581626734901
2615,12,30.610579117989101
2615,3692,110.451748233624002
2616,163,116.899696533807003
2616,1802,212.589518759914000
2616,2684,47.039091919032799
2617,1676,60.992330843021399
2617,849,51.572367601312102
2619,3348,44.918890946045103
2620,1264,42.145920596174598
2620,1264,52.383049467849403
2620,944,9.729622069505931
2621,303,42.483461705303398
2621,1840,90.807881434111394
2624,2605,26.871574784497501
2625,993,10.912409966757799
2628,3379,17.682416634952101
2631,414,2.975916903397680
2631,691,40.357768497169801
2632,3467,206.006752366438008
2636,2669,8.189529810801019
2638,1226,23.155034203361701
2638,966,102.354541542006999
2639,3381,13.783104718764401
2640,1427,20.869414526670500
2642,1537,45.862105773238298
2642,593,15.865620960029799
2643,418,38.005555263837799
2643,3694,77.114487736086105
2643,862,23.855907553163298
2647,667,27.105969431668800
2647,1478,20.025512928405600
2648,3186,112.643791607870995
2648,762,15.564480474497801
2648,83,10.098767071722500
2648,1057,33.767327745975201
2649,1914,7.673418938084380
2650,2600,157.528368116577013
2650,3029,29.980539533166400
2650,3476,106.194890772763998
2652,3636,15.244282430101100
2652,2725,27.528752366223500
2653,707,40.349294688253700
2654,3415,104.820385685649001
2654,2069,76.047651369053995
2656,1207,21.996002103624200
2658,268,27.152680860944098
2660,1598,8.440805171634770
2662,638,12.778649834365501
2663,1830,31.228691925009102
2665,3442,79.438510989895605
2665,1377,79.616285316701195
2666,2115,8.400114594085210
2666,3078,17.056268023164101
2666,987,11.469021915056899
2667,2286,9.004197641117280
2667,3149,6.737604883018250
2668,2142,94.727012215062203
2668,2142,92.126450733223706
2668,36,1.715187522469800
2670,1744,14.590211912311799
2670,671,27.134820188999701
2670,1434,20.251817741393701
2673,815,36.744389802279400
2674,1387,53.002813637088799
2674,2830,19.719537026778600
2674,3668,67.979009176642805
2675,448,17.780985143497901
2675,3293,53.659768876140298
2675,671,18.200650952242700
2676,2996,52.871326777732399
2679,373,53.045732613327701
2679,3479,67.687299643827203
2680,1210,6.393287195685720
2680,2268,13.546695135304899
2680,1944,34.620323654308798
2681,439,32.785927720164601
2681,382,6.606898083705870
2683,2112,12.946483922869700
2683,2253,43.207210761386101
2684,3123,45.066551329149199
2685,2965,15.912844929233000
2686,3466,21.907093464012501
2686,3659,43.754359375128999
2687,1243,33.917488582184298
2687,1005,5.078866665493250
2687,1806,40.489250995237498
2688,177,18.065937217535300
2689,2532,20.400615811449502
2689,3317,67.260351886978995
2689,97,16.358830060033100
2690,2585,25.211006230165200
2690,1509,30.733391085824000
2691,3358,20.579963620636700
2692,81,68.686703944458898
2692,2539,28.507125717264799
2692,3387,21.352674181356200
2693,3057,2.292372794603540
2694,674,22.274534498571501
2695,94,15.673073781624700
2695,850,21.131924850616500
2695,2923,55.367347325623101
2697,104,49.991729767897901
2698,2714,158.175743343422994
2698,1123,85.453603436431607
2698,1840,39.209452216277398
2699,1903,28.560611840756501
2699,2677,37.993808245859498
2699,1312,97.303885163036099
2701,1706,21.634122758136801
2703,1653,9.341594473619560
2704,3447,121.201860544780004
2704,640,9.094846499598390
2705,3170,23.042375143186501
2705,2023,51.509657666997903
2705,3647,27.570640666136100
2705,2502,15.484673157286901
2706,1194,102.865501739492998
2708,1466,82.755348893099196
2710,2554,23.476592342300499
2710,1133,82.420210713133798
2712,173,28.510461010886399
2713,1746,26.344189176098300
2715,571,7.193388603129810
2716,851,3.204624214971000
2716,216,43.415476322476799
2718,1417,72.339620330409502
2718,2107,45.451350355597100
2719,1168,35.282406250866799
2720,2558,35.358551005549302
2720,1355,24.302828166711400
2729,1232,63.632361686480998
2730,533,19.887438843150399
2730,2798,32.853409271699697
2732,344,13.215885672934000
2732,1469,176.805897168342995
2732,314,125.609288216829995
2734,868,43.003903466796402
2735,2137,7.485601638132130
2736,2846,15.779277057254101
2736,2657,20.985421746743199
2737,2957,17.611157035878001
2737,431,4.574527685479190
2737,3374,3.314552534233700
2738,1621,219.748107572121000
2738,114,51.394504739304701
2738,3086,212.190931147149001
2739,962,9.270529358296580
2739,2272,18.173101341052401
2739,3429,55.435667747647898
2739,3012,7.568539410020240
2740,225,44.972889375937399
2741,174,51.558057589258198
2743,2071,58.953342811047897
2743,1867,99.278789566062699
2744,138,391.745505754843009
2744,57,69.639747743551098
2744,1849,154.804467316255995
2746,930,85.457222033025900
2746,3242,55.844654023532598
2746,1362,15.666933179336899
2748,1590,120.739734574920007
2748,2201,64.261284938867604
2749,3046,1.551926647198970
2750,1686,6.737906015365870
2750,359,24.679550539599798
2751,3526,11.509428640817900
2752,2023,18.235899109892500
2752,2363,83.137324219875595
2753,3160,42.106518420356998
2753,186,121.982761709556002
2756,2588,15.074021501725300
2757,2190,52.349345438416499
2757,2783,109.733184125809004
2760,459,53.096096599385703
2762,1224,50.963990585818898
2762,128,13.169891644406899
2763,2808,15.237821365946999
2763,3136,8.243112662408199
2763,1941,119.077029504975002
2763,613,13.010953725593801
2764,2512,51.184360480702701
2764,921,10.626334486883900
2765,2105,164.414910352455991
2765,114,42.481283653179098
2765,207,180.551601477873987
2765,1141,62.645127521706300
2767,2943,70.046539450278900
2768,445,25.390961055482300
2768,2008,36.255945674624598
2768,60,59.979806719994997
2769,2475,45.861539176421999
2769,3452,47.027499757742397
2770,1241,14.538803910453399
2771,2727,53.306688536677697
2771,3468,53.883070510663003
2773,1429,10.818099780434300
2773,3088,179.514585119747011
2774,3314,216.967121227619003
2775,3595,371.303420221690999
2776,762,17.257637806981599
2777,2917,34.573447053234098
2777,3103,12.598872513400700
2778,729,8.611510982544999
2779,1781,18.082183824122801
2780,1375,44.388940968743000
2780,2621,184.574159942263009
2780,165,20.200533537948100
2781,3347,10.579906599234000
2781,586,25.776293543609700
2781,2660,13.015786876136399
2782,1640,16.408419931300699
2784,804,20.846618373871500
2785,3316,170.877572603760996
2785,2566,12.812850040182401
2785,1845,12.169058308559000
2786,1370,14.362380739674901
2786,488,8.735005721870230
2786,856,36.637517216632602
2787,634,146.713184108614996
2787,1273,6.745806306153170
2789,2406,19.878339712903401
2790,459,5.404508674181630
2790,2913,494.152020257278025
2790,89,5.774428443986810
2794,611,17.631405848195001
2796,2350,54.435346675757501
2796,2350,16.376580257229801
2797,3152,91.340006956124697
2799,588,76.336897388574698
2799,1548,70.660307495463101
2799,2512,35.400581186665796
2800,3122,44.436092911778204
2801,1246,66.069200500756907
2801,2992,99.994234487015405
2803,138,15.148873621622000
2804,392,175.382778727893992
2807,520,2.621125877716530
2808,1646,13.740263915894600
2808,3517,15.442226626654699
2808,3010,13.128447320896800
2809,2964,9.764602515498270
2831,3621,249.286775675457989
2809,2336,17.648626994993599
2810,3169,65.471658841577096
2811,3673,50.552199742773503
2812,1285,15.868726646842999
2813,2320,53.316728197088501
2813,355,42.889489780457602
2813,67,23.140277801480401
2814,155,48.552404464453900
2815,1563,114.355354740861003
2816,335,30.645694934405402
2817,1189,30.581357003801600
2817,1237,55.858214287202998
2817,1457,78.034495060925096
2818,3453,71.008811818822096
2818,3167,7.455654936377760
2819,940,35.778964594920502
2819,1971,62.353483292366001
2819,810,10.210759881602300
2820,2727,117.290372084854994
2820,1431,55.424195110569698
2821,1430,14.006400309469800
2821,1684,59.899990480991100
2822,3197,16.150731048488300
2823,3403,28.034630614075500
2824,612,16.028338215959000
2824,563,5.298333117899880
2825,2153,83.028288416472407
2825,1612,24.364780072038499
2825,2195,36.679823788983001
2826,2032,11.658632859759400
2826,2344,11.347035305647600
2827,2853,30.598788538224401
2827,2109,22.838110805193200
2828,2544,143.075864338237011
2830,2201,36.435406545844401
2830,3441,266.581036358008021
2831,1712,11.370820461792800
2832,1566,14.555612376119200
2832,1891,10.956686260672001
2832,31,14.257991194775601
2833,2871,9.690906403717429
2833,2703,129.288685939056990
2833,1913,13.961335682403201
2833,3533,5.849320951244310
2834,503,39.237766062547799
2834,241,195.806595954804010
2835,919,23.150192261124900
2837,2837,74.316914292847798
2839,394,11.863683283748699
2840,3214,14.518234803891700
2840,1740,5.652914045874260
2841,1992,12.710164589391001
2842,720,12.063061661868201
2843,2641,10.861014746456901
2844,1940,24.603487705309700
2844,1940,44.620878020476297
2847,575,14.127006708354299
2847,740,26.477032443233998
2847,3345,69.850814597866403
2850,1574,16.776246582215599
2850,2164,46.249201304014001
2850,2714,34.551456306984299
2852,3125,3.036441131041820
2853,1898,30.630057038171898
2853,3380,23.403272826622000
2854,682,35.012974687831097
2854,165,41.177482289529301
2854,1704,182.207608844262012
2855,1067,9.370337151855450
2856,3675,15.868629939786199
2856,550,90.923852654752196
2857,1738,48.292023740916100
2857,2597,32.414762304819703
2857,403,18.121187250634001
2859,88,51.659478638622303
2859,2804,5.511758635881810
2861,514,140.103946808348013
2861,1930,33.911034220312800
2861,775,40.213782787332001
2863,1472,19.013076432654699
2864,3268,25.683547064647499
2864,1833,86.773672593793805
2864,2772,25.503606920983000
2867,967,76.258438572764106
2867,967,4.752424992246440
2867,1019,14.055535727177601
2868,1038,23.753713880088100
2870,196,89.186464015566003
2872,3084,153.108045091701001
2872,520,27.658866942026901
2874,1842,18.788750299711001
2874,2550,23.780166232552201
2874,405,255.968778801908996
2874,1184,31.462465839059600
2875,650,107.907032592153001
2876,1783,7.835337058192630
2877,2747,10.430441527090901
2878,1901,36.559666904352497
2880,898,11.097817612995501
2880,125,15.205014008432499
2880,1338,17.036187070338901
2881,1470,119.685617494726998
2881,1040,103.040963565173996
2883,973,8.066658907082759
2884,2920,49.646949478044696
2886,982,590.227005912555001
2886,3081,15.170060201231800
2886,3074,93.535531270632603
2888,2852,38.716485217676500
2890,2396,91.421365774676602
2891,2794,17.925139825466800
2891,481,82.409790514184706
2891,1238,26.298026073241498
2891,3129,14.178440972548399
2892,938,94.224027428913502
2892,1755,40.632684588723301
2893,2407,72.299641645464007
2894,2073,10.949433224102201
2895,2226,88.841288669397102
2896,1704,73.506497974476801
2896,1329,10.176948246220199
2944,2627,18.388075363652302
2896,1329,94.207888379228905
2897,1473,5.277869560891630
2897,3603,60.235408359820099
2898,3306,25.925059898918398
2898,2344,196.929881925492992
2899,673,22.303337496901701
2900,921,111.336114161097001
2901,2318,89.342481897380793
2902,1590,118.386384955067996
2902,143,30.301929826485701
2903,1624,17.177559491159599
2903,3130,36.075548136437298
2903,1602,33.334071302199199
2904,3663,174.739349012595000
2904,2549,8.639369830494550
2906,1650,21.337699738027101
2906,2301,140.492219713370986
2907,2110,7.540826617572600
2909,2150,19.446250014431499
2909,40,135.487833318572996
2909,1465,16.557144856652499
2911,1433,39.430185876452903
2911,1927,53.615747308942701
2911,1580,36.982789491845899
2912,1450,52.172628347000902
2912,1698,85.766354329336096
2913,2588,8.546591397275829
2915,2194,10.990361068209401
2916,1693,258.684085814458001
2918,1940,41.006358551255303
2918,1060,37.660400484439997
2919,438,58.698471323100797
2921,177,12.076551412380200
2921,2652,192.938554716307010
2923,94,35.542845025489100
2923,3385,45.520208394297498
2945,1791,8.524332351399501
2925,2925,72.313592021721007
2926,2682,137.790973325749007
2926,1954,68.264940493210801
2927,1156,20.509352251495599
2927,1055,173.247413731266988
2928,321,57.069804915457503
2928,554,27.597953293057699
2929,2178,38.635069221336103
2929,1420,22.420573238217202
2930,1635,45.242224092526499
2930,1635,64.576724513827699
2931,2306,67.142080662139904
2931,3123,32.718679478591703
2932,1654,19.641240489389801
2932,2481,6.779003258335960
2933,1964,15.997599240436999
2933,1799,149.199803872474007
2934,1559,48.336850922241602
2935,1888,89.512484652278403
2936,3313,103.702796339713004
2936,1775,4.230493360895790
2936,1012,23.995445557134900
2937,174,9.971311109427241
2938,3036,21.664638401512001
2938,2402,51.862117091718098
2938,421,8.041290047136419
2938,3049,36.102331774196699
2939,1859,153.465744334080995
2941,1147,10.309225793437101
2941,167,32.162260575891203
2942,3096,53.984349678486701
2942,1857,110.036351092155002
2943,2661,82.625622945152003
2943,399,59.480672093752503
2944,3336,2.204747836916070
2944,2685,85.343696905154005
2944,728,14.830819406284700
2945,2887,5.175789910950540
2945,427,15.851077981356999
2947,203,7.307915733351470
2947,2102,52.379553252201497
2950,3116,35.585623893865098
2950,2176,15.879179132344900
2950,680,10.196832445560300
2951,3654,172.422987486941992
2951,1859,11.010775970352100
2952,3013,12.964455326282900
2952,2293,42.097196167543800
2952,2018,47.514165285789900
2953,3551,7.885292620573110
2953,1363,48.642780226815702
2954,1713,7.713449112501540
2955,3337,5.827512003982720
2955,2162,96.899518771020894
2955,626,106.687661468491001
2956,3449,61.103800341491798
2956,2165,44.288744099717299
2956,981,123.043393158228000
2958,545,78.000525083430006
2958,545,63.671072184103302
2958,2766,46.067007505753502
2959,1438,34.368981060208299
2959,1204,65.507662513324803
2960,1059,28.420378885303599
2960,198,212.157961348256009
2961,335,22.382452568324499
2961,2109,29.563229405844702
